majorSeq,major,interest,property,공통과목,일반선택과목,진로선택과목,lClass,class_type
436,일어일문학과,"고등학교 제2외국어 시간에 일본어를 선택하여 재미있게 공부했던 경험이 있고, 일본 문화 및 매체에 많은 관심을 가지고 있다면 이 학과에 관심을 가져 볼만합니다. 외국어 감각, 특히 일본어 감각이 뛰어나고 한자를 배우는 것에 특별한 거부감이 없다면 이 학과를 전공으로 선택하는 데 큰 무리가 없을 것입니다. 또한, 외국어로 문학 작품을 읽거나 고급 문장을 구사하는 능력이 있으면 좋습니다. ","최근 중국의 부상으로 일본의 위세가 상대적으로 하락했다고 하나, 지금처럼 우리나라 옆에 위치하여 경제ㆍ사회적으로 많은 것을 교류하고 있는 한 일본어와 일본 문화의 중요성은 지속될 것입니다. 최근에는 단순히 한ㆍ일 관계 관점이 아닌, 글로벌 동북아 관계 관점에서의 일본 연구에도 집중하고 있습니다.","제2외국어, 사회, 국어, 한문","외국어교과 : 일본어, 중국어, 독일어, 영어<br>사회교과 : 사회문화, 생활과 윤리, 윤리와 사상, 동아시아사, 세계사<br>교양ㆍ국어교과 : 철학, 심리학, 한문, 문학, 독서","일본어Ⅱ, 일본어 회화, 한문Ⅱ, 심화 국어, 고전 읽기, 고전과 윤리, 사회문제 탐구, 여행지리, 일본 문화",인문계열,문과계열
451,자율전공학부,"
일단 자기 자신을 이해하며 자기 꿈이나 비전에 대해 고민하여 다양한 전공을 탐색하여 진로를 찾아가고 싶은 사람에게 맞습니다. 또한 다양한 분야에 호기심이 많은 사람에게 적합하며, 다양한 학과에 대한 정보를 스스로 수집해야 하므로 전공을 스스로 선택해야 하는 능동성과 주체성이 요구됩니다. 
",자율전공학부에서는 학생들이 입학 시점에서 전공을 바로 선택하지 않고 다양한 전공 선택 기회를 갖게 됩니다. 또한 학생 개인이 전공을 만들 수도 있습니다. 현대 사회는 다양한 분야를 아는 동시에 자신만의 전문성을 갖는 인재를 추구하는 만큼 자율전공학부의 인기는 계속될 전망입니다. 자율전공학부 학생들이 자율전공 이수 후 어느 학과를 선택하느냐에 따라 진출하는 분야가 다양합니다. ,"영어, 사회, 생활ㆍ교양","영어교과 : 영어 회화, 영어Ⅰ, 영어 독해와 작문, 영어Ⅱ<br>사회교과 : 한국지리, 세계지리, 경제, 사회문화, 생활과 윤리<br>생활ㆍ교양교과 : 철학, 시미학, 교육학, 실용 경제","실용 수학, 실용 영어, 영어권 문화, 진로 영어, 사회문제 탐구, 창의경영, 지식 재산 일반",인문계열,문과계열
460,전기ㆍ전자ㆍ통신공학교육과,"기본적으로 수학이나 물리학 과목에서 다루는 수식을 계산하는 것을 좋아하는 학생들에게 적합합니다. 특히, 전기, 기계, 전자회로, 에너지, 통신과 같은 분야에 흥미가 있으면 좋습니다. 새로운 것에 호기심이 많으며, 궁금증을 풀기 위해 끝까지 노력하는 성격이면 좋습니다. 복잡한 시스템의 구조를 정확하게 분석하고 잘 이해할 수 있는 능력이 있으면 유리합니다.","전기ㆍ전자ㆍ통신공학교육과는 전기에너지 생산, 수송 및 변환, 반도체 소자와 컴퓨터를 계측할 수 있는 각종 컴퓨터 언어와 하드웨어, 그리고 컴퓨터를 이용한 디지털 시스템 설계, VHDL 및 VLSI 설계, 시스템의 자동계측, 자동화, 디지털 통신 기술 및 영상 신호처리, 고속전기철도 등의 기본 원리부터 응용에 이르기까지 기술적인 방법을 학습합니다. ","수학, 과학, 기술ㆍ가정","수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계<br>과학교과 : 물리학Ⅰ, 화학Ⅰ<br>기술ㆍ가정교과 : 기술ㆍ가정, 정보","기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 융합과학, 공학 일반",교육계열,문과계열
492,정치외교학과,"정치외교학은 날로 급변하는 국내외의 정치 현상과 국제 문제를 연구합니다. 따라서 국내외의 다양한 정치ㆍ사회ㆍ경제 문제에 대한 관심과 문제의식이 필요합니다. 또, 각종 정치적ㆍ국제적 현상을 분석하기 위한 논리적인 분석력과 추리력을 갖춘 학생에게 적합한 분야입니다. 국제사회로의 진출을 위해 외국어 소양을 갖추는 것도 중요합니다. ","정치외교학은 정치 현상에 대한 분석을 통해 투명한 정치 과정과 정치 발전을 목표로 합니다. 최근 다양한 분야에서 초국가적 이슈들이 등장하고, 국제사회에서 국제기구ㆍ비정부단체ㆍ다국적 기업의 영향력이 커지면서 정치외교학의 적용 범위가 넓어지는 추세입니다. 정치외교학과는 정치 사상과 이론을 기초로 국내외 정치 문제의 해결 방안을 연구합니다. ","영어, 사회, 생활ㆍ교양","영어교과 : 영어 회화, 영어I, 영어 독해와 작문, 영어Ⅱ<br>사회교과 : 한국지리, 세계지리, 세계사, 경제, 사회ㆍ문화, 생활과 윤리, 윤리와 사상<br>생활ㆍ교양교과 : 논리학",사회문제 탐구,사회계열,문과계열
510,종교교육과,"다른 문화 및 다른 종교에 대한 공감적 이해가 필요한 현대 사회에서 종교교육과의 역할은 크다고 할 수 있습니다. 종교 자체와, 종교와 연관된 문화를 배우며 남을 존중하고 더불어 사는 법을 배우게 됩니다.  ","종교교육과 졸업 후의 진로는 매우 다양한 편입니다. 학계 진출은 물론 언론, 문화, 연구, 종교계 등 다양한 분야에 진출할 수 있습니다. ","영어, 사회, 생활ㆍ교양","영어교과 : 영어 회화, 영어Ⅰ, 영어 독해와 작문, 영어Ⅱ<br>사회교과 : 한국지리, 세계지리, 세계사, 동아시아사, 사회ㆍ문화, 고전과 윤리<br>생활ㆍ교양교과 : 교육학, 심리학, 철학, 종교학","영어권 문화, 영미 문학 읽기, 사회문제 탐구",교육계열,문과계열
511,종교학과,"종교학은 문화인류학, 역사학, 고고학, 철학적인 특성을 모두 가지고 있습니다. 이처럼 많은 인문학 전공들과 높은 관련성을 가지고 있기 때문에 기본적으로 사람에 대한 탐구에 흥미가 있으면서도 인문학에 대한 전반적 호기심이 있다면 종교학과를 공부해 볼 만합니다. 특별한 적성이 필요한 것은 아니지만, 인간에 대한 깊이 있는 성찰과 비판 능력이 있다면 종교학과를 공부하는 데 도움이 됩니다. ","다른 문화 및 다른 종교에 대한 공감적 이해가 필요한 현대 사회에서, 종교학과의 역할은 크다고 할 수 있습니다. 종교 자체와, 종교와 연관된 문화를 배우며 남을 존중하고 더불어 사는 법을 배우게 됩니다. 따라서 종교학 졸업 후의 진로는 매우 다양한 편입니다. 학계 진출은 물론 언론, 문화, 연구, 종교계 등 다양한 분야에 진출할 수 있습니다. ","영어, 사회, 생활ㆍ교양","영어교과 : 영어 회화, 영어Ⅰ, 영어 독해와 작문, 영어Ⅱ<br>사회교과 : 한국지리, 세계지리, 세계사, 동아시아사, 사회ㆍ문화, 고전과 윤리<br>생활ㆍ교양교과 : 철학, 심리학, 교육학, 종교학","영어권 문화, 영미 문학 읽기, 사회문제 탐구",인문계열,문과계열
516,중국학과,"중국의 언어, 문화, 경제 등에 대해 흥미가 있고 타 문화 사람들과 협력하고 소통하는 일에 관심이 있다면 즐겁게 공부할 수 있습니다. 중국어 능력을 기본적으로 갖추고 있으며 타국의 사람들과 소통을 원만하게 할 수 있는 소통능력을 갖추고 있다면 유리합니다.","한중수교 이후 중국과의 교류는 활발해졌으며 미국과 함께 세계를 이끌어가는 나라로 부상하였습니다. 중국 어문을 바탕으로 중국의 정치, 경제, 문호, 지정학 등 폭넓은 학습을 통해 중국에 대해 깊이 있게 이해 한다는 점에서 어문학 위주의 중어중문학과와 구별됩니다. 글로벌 시대의 흐름에 따라 중국어 능력을 바탕으로 정치, 외교, 경제, 문화 전반에 대하여 중국을 연구할 수 있도록 합니다. ","영어, 사회, 생활ㆍ교양","영어교과 : 영어 회화, 영어Ⅰ, 영어 독해와 작문, 영어Ⅱ<br>사회교과 : 한국지리, 세계지리, 세계사, 동아시아사, 경제, 사회ㆍ문화, 생활과 윤리, 윤리와 사상<br>생활ㆍ교양교과 : 제2외국어Ⅰ 과목, 철학, 논리학, 심리학, 종교학","여행지리, 사회문제 탐구, 제2외국어Ⅱ 과목",인문계열,문과계열
520,중어중문학과,"기본적으로 중국의 역사 및 문화와 중국어에 대한 관심이 있어야 합니다. 한자로 이루어진 문장을 말하고 쓰는 것에 큰 어려움을 겪지 않을 것이라는 자신감과 중국어ㆍ문학에 대한 열정이 있다면 중어중문학과를 전공하는 것이 즐거울 것입니다. 쓰기, 말하기, 읽기, 듣기 등 기본적인 언어 능력 및 외국어 습득 능력이 뛰어나면 학과를 공부하는데 도움이 됩니다. ","중국을 흔히 새로운 기회의 땅이라고 합니다. 앞으로 중국과의 관계 및 교류가 보다 활발해질 것으로 예상되어, 중어중문학과 전공자의 졸업 후 진로는 현재보다 더욱 확장될 것입니다. 중국어 능력을 키울 수 있을 뿐만 아니라 졸업 후 한ㆍ중 관계 발전에이바지하고, 한류를 중국에 잘 알릴 수 있는 다각적인 인재로 성장할 수 있습니다.","제2외국어, 사회, 예술, 국어, 한문","외국어교과 : 중국어, 일본어, 영어 회화, 영어<br>사회교과 : 사회문화, 생활과 윤리, 윤리와 사상, 동아시아사, 세계사<br>교양ㆍ국어교과 : 철학, 심리학, 종교학, 한문, 문학, 독서","중국어Ⅱ, 한문Ⅱ, 심화 국어, 고전 읽기, 고전과 윤리, 사회문제 탐구, 여행지리, 미술감상 비평",인문계열,문과계열
522,지구과학교육과,"지구과학에 대한 지식의 폭과 깊이가 넓으며, 창의적이고 사고 능력이 뛰어난 학생에게 유리합니다. ","지구과학과 관련된 현상과 결과물을 관찰하고 연구하며, 지구과학과 관련한 여러 현장을 직접 살펴보는 답사 활동을 경험할 수 있습니다.","영어, 과학, 윤리","과학교과 : 지구과학Ⅰ<br>사회교과 : 생활과 윤리, 윤리와 사상<br>교양교과 : 철학, 심리학, 교육학","지구과학Ⅱ, 융합과학, 생활과 과학",교육계열,문과계열
526,지리교육과,"지리학이란 사람이 사는 여러 가지 현상 중에서 땅, 공간에 대한 관계를 연구하는 학문입니다. 사람에 대한 관심과 사람이 만들어 내는 현상들이 땅위에서 어떻게 일어나는가를 알고 싶고 궁금해 한다면 그것이야말로 적절한 소질이라고 생각됩니다. 또한 인접학문과의 관계로 본다면 땅 위로는 천문학과 기상학이 있고 땅 밑으로는 지질학이 있습니다. 같은 사람에 대한 관심을 갖더라도 땅위에서 일어나는 일들인지, 땅 밑에서 일어나는 일들인지, 땅과 지표면에서 일어나는 일들인지 본인의 관심분야에 맞게 선택을 하면 될 것 같습니다. ","지리학에 대한 전반적이고 체계적인 교육을 받을 수 있습니다. 지리교육을 훌륭히 수행할 수 있는 교사의 자질을 함양하고, 지리교육 이론, 교재 연구, 지리교육 실습 등을 통하여 지리교사로서의 능력을 함양합니다. 또한 지형 경관 관찰 및 인문환경에 대한 이해를 위해 전국 주요 지역을 답사합니다.","영어, 사회, 윤리","사회교과 : 한국지리, 세계지리, 생활과 윤리, 윤리와 사상<br>교양교과 : 철학, 심리학, 교육학","여행지리, 사회문제 탐구",교육계열,문과계열
533,지역개발학과,"지역개발학은 여러 지역의 여건을 종합적으로 검토하여 지역의 발전을 목표로 하는 실용적인 학문입니다. 따라서 자신이 살고 있는 지역사회에 대한 관심이 필요합니다. 또, 지역의 문제를 다양하게 분석할 수 있는 분석력과 지역을 발전시키는 데 필요한 새로운 아이디어를 생각할 수 있는 창의력을 갖춘 학생에게 유리합니다. ","최근 세종특별자치시가 출범하고 지역 균형 발전의 중요성이 커지면서 지역개발학이 적용되는 범위가 넓어지고 있습니다. 지역개발학과에서는 지리학,경제학을 응용하여 다양한 지역에 대해 분석하고,이를 통해 문제를 이해합니다. 나아가 아프리카와 같은 지역의 개발에 기여하는 전문인력 양성을 위해 보다 국제적이고 실용적인 교육을 제공합니다. ","사회, 생활ㆍ교양","사회교과 : 한국지리, 세계지리, 경제, 생활과 윤리<br>생활ㆍ교양교과 : 심리학, 환경","실용 수학, 경제 수학, 여행지리, 사회문제 탐구",사회계열,문과계열
548,철학과,"세상에 일어나는 모든 일들 또는 진리 그 자체에 대해 호기심이 있고 탐구하고 싶은 마음이 있으면 철학과에 흥미를 느낄 것입니다. 철학과에서 학문적 성취를 이루기 위해서는 모든 지적 활동의 기초가 되는 논리적, 비판적 사고 능력이 중요하므로, 기본적인 논리력을 갖추고 있으면 철학과를 공부하는 데 많은 도움이 될 것입니다. ","철학과는 흔히 말하는 ‘실용적’ 학문과는 거리가 먼 것이 사실입니다. 그러나 철학과에 입학하면 4년 동안 기본적으로 논리적ㆍ비판적으로 사고하는 방법에 대해 철저히 배우기 때문에 모든 인문사회과학의 토대를 마련할 수 있습니다. 학생들의 자유로운 사고전개를 중시하므로 많은 학생들이 졸업 후 연극, 영화 등의 개성 있는 분야에 종사하기도 합니다.","사회, 교양, 과학, 한문, 제2외국어","사회교과 : 윤리와 사상, 생활과 윤리, 사회문화, 세계사<br>교양교과 : 철학, 논리학, 심리학, 종교학, 환경, 교육학, 논술<br>과학교과 : 물리Ⅰ, 화학Ⅰ, 생명과학Ⅰ, 지구과학Ⅰ","사회문제 탐구, 과전과 윤리, 생활과 과학, 융합 과학, 고전읽기",인문계열,문과계열
550,청소년지도학과,청소년으로서 경험하는 것에 대한 통찰과 비판적 사고가 필요하며 청소년들이 사회를 살아가면서 필요한 욕구나 청소년을 둘러싼 사회 문제에 대해 공감하고 함께 해결해 나가려는 의지가 요구됩니다.,"청소년과 이를 둘러싼 다양한 환경에 대한 전문적인 지식과 기술을 습득하여 청소년 분야 전문 지도자로서 높은 수준의 윤리 의식과 건강한 신체를 갖춘 인격을 함양하여 청소년 분야의 전문 인력을 양성하는 것이 학과의 목표입니다. 바람직한 사회복지 실천을 위한 철학과 윤리관 형성, 사회복지 이론과 실천을 겸한 인재 양성을 위해 주요 교육과정으로는 가족 상담, 상담 이론과 실제, 성격 심리, 심리 검사, 응급 처치, 이상 심리, 인간 행동과 사회 환경, 지역사회 복지론, 진로 상담, 진로 지도와? 멘토링, 집단 상담, 청년 발달, 청소년 중독 상담, 청소년 지도 방법론, 청소년 지도 현장실습, 청소년 프로그램 개발과 평가, 청소년학 개론 등이 있습니다.","사회, 생활ㆍ교양","사회교과 : 사회ㆍ문화, 생활과 윤리, 윤리와 사상<br>생활ㆍ교양교과 : 철학, 논리학, 심리학, 교육학",사회문제 탐구,사회계열,문과계열
551,체육교육과,"체육교육과에서 공부하기 위해서는 신체활동을 좋아하고, 체육교육 현상에 호기심과 질문을 던지며 끊임없이 탐구하는 능력이 필요합니다. 아울러, 공동체 구성원과 문제해결을 위해 협력적으로 의사소통할 수 있는 능력, 그리고 체육교육 문제에 책임감과 리더십을 바탕으로 대처할 수 있는 능력이 필요합니다.
인간에 대한 관심과 사랑을 가지는 휴머니즘 정신, 각종 운동 수행 및 습득에 필요한 운동 적성과 체육학의 이론적 연구에 필요한 지적 능력 등이 갖추어야 하며, 체육 과목을 가르치는 교사가 될 가능성이 높으므로 아이들을 가르치는 일을 좋아하고, 창의력이 높으며, 새로운 것을 유심히 잘 관찰하는 능력이 필요합니다.","체육교육과에서는 다양한 스포츠 경험을 통해 신체능력을 기르며, 학생 스스로 건강한 삶을 영위할 수 있도록 지도할 수 있는 유능한 체육교사를 길러내고자 합니다. 체육의 이해를 돕는 이론교과 현장에 필요한 실기 교과를 제공함으로써 체육교사로 지녀야 할 능력 함양에 중점을 두며, 앞으로 사람들의 여가 생활이 많아짐에 따라 체육 교육 분야의 전문가 양성도 중요해질 것으로 전망합니다.","체육, 윤리","체육교과 : 체육, 운동과 건강<br>사회교과 : 생활과 윤리, 윤리와 사상<br>교양교과 : 철학, 심리학, 교육학","스포츠 생활, 체육 탐구",교육계열,문과계열
554,초등교육과,"유아기에서 아동기로 변하는 아이들과 만나는 일이므로, 이 시기의 아이들을 좋아하고 잘 이해할 수 있으면 좋습니다. 학교에서 다양한 교과를 가르치므로 국어, 수학, 미술, 사회, 과학 등 다양한 과목에 두루두루 관심이 있으면 도움이 됩니다. 한창 자라나는 아이들에게 다양한 교육 방법을 적용하기 위해서는 창의력이 필요합니다. 다양한 상황 속에서도 차분하게 일을 처리할 수 있는 능력이 필요합니다. ","초등교육학과는 아이들에게 다양하고 폭넓은 교육활동을 제공하기 위해서 국어, 수학, 미술 등 초등학교에서 다루고 있는 다양한 교과에 대한 이론적인 기초를 쌓아야 합니다. 초등교사는 중요한 직업이었고, 앞으로도 사회에서 중요한 역할을 할 것이므로 학과의 전망은 계속 좋을 것으로 예상됩니다. ","국어, 영어, 사회, 윤리","사회교과 : 생활과 윤리, 윤리와 사상<br>교양교과 : 철학, 심리학, 교육학","음악 연주, 미술 창작",교육계열,문과계열
571,컴퓨터교육과,"과학, 수학 등의 이공계 기초 과목을 공부하는 것을 좋아해야 합니다. 그리고 학생들을 만나고 가르치는 일에 흥미가 있어야 합니다.",현대 산업 사회에서 가장 중요한 기계ㆍ전자ㆍ컴퓨터 등의 기술을 연구하고 공부하는 학과입니다. 기술을 계속해서 발전시키기 위해서는 공학 분야의 인재를 많이 길러 배출하는 것이 중요합니다. 따라서 앞으로도 컴퓨터교육과의 역할은 점점 더 확대될 것으로 예상됩니다.,"영어, 정보, 윤리","기술ㆍ가정교과 : 정보<br>사회교과 : 생활과 윤리, 윤리와 사상<br>교양교과 : 철학, 심리학, 교육학","공학일반, 창의경영, 지식재산 일반",교육계열,문과계열
10034,통번역학과,"평소에 외국 영화나 드라마, 소설 등을 보며 한국어 또는 다른 나라의 언어로 번역하는 것에 흥미가 있다면 좋습니다. 관심 있는 국가의 언어뿐만 아니라 사회, 경제, 문화 등 더 넓은 범위의 정보까지 파악하고, 또한 이와 연관 지어 통번역할 수 있는 능력을 갖추었다면 유리합니다.","통번역학과는 언어 그 자체를 실용적ㆍ체계적으로 배우고 통번역의 실제적인 기술을 공부하는 것으로, 실용에 초점을 맞춘 학문이라 할 수 있습니다. ","영어, 사회, 교양","영어교과 : 영어 회화, 영어Ⅰ, 영어 독해와 작문, 영어Ⅱ","실용 영어, 영어권 문학, 진로 영어, 영미 문학 읽기, 사회문제 탐구, 고전과 윤리, 여행 지리",인문계열,문과계열
592,특수교육학과,"신체적ㆍ정신적으로 불편함을 겪고 있는 학생들을 위한 교육 방법에 대해서 배우는 곳이므로 특수교육을 전공하기 위해서는 책임 의식과 자신의 직업을 사랑하는 마음, 남을 위해 희생하고 봉사하는 정신이 필요합니다. 생각하지 못한 일이 발생하더라도 당황하지 않고 항상 침착하게 행동할 수 있는 자기 통제 능력이 있으면 좋습니다. ","특수교육학과는 학생들의 특수성을 고려하여 교육학뿐 아니라 의학, 심리학, 철학, 생리학, 물리치료, 언어치료 등 다양한 학문을 종합적으로 배웁니다. 한국은 복지국가를 지향하고 있고, 앞으로 장애 아동에 대한 교육은 점점 확대될 것이므로 학과의 전망은 밝을 것으로 기대됩니다.","영어, 윤리","영어교과 : 영어<br>체육ㆍ예술교과 : 음악, 미술, 연극<br>사회교과 : 생활과 윤리, 윤리와 사상<br>교양교과 : 철학, 심리학, 교육학","음악 연주, 미술 창작",교육계열,문과계열
21024,특수체육교육과,"다양한 형태의 장애가 있는 학생들의 욕구나 흥미를 잘 이해하고 타인에 대한 봉사정신이 필요합니다. 또한 여러 종류의 스포츠를 즐기며, 체육활동에 소질이 있는 학생은 더욱 좋습니다. ","특수체육교육과 학생들은 특수 교육 대상자들을 고려한 교육학뿐만 아니라 의학, 심리학, 생리학, 물리치료, 언어치료 등 다양한 학문을 종합적으로 배웁니다. 특수학교 체육교사 및 장애인 특수체육교육과 같은 특수교육 분야의 교육 분야 전문가 과정을 이수합니다.",영어,"영어교과 : 영어<br>체육ㆍ예술교과 : 음악, 미술, 연극<br>사회교과 : 생활과 윤리, 윤리와 사상<br>교양교과 : 철학, 심리학, 교육학","음악 연주, 미술 창작",교육계열,문과계열
609,프랑스학과,"프랑스와 프랑스 문화권 나라의 언어 및 문화, 정치, 경체 등에 관심이 있다면 좋습니다. 프랑스학과 전공을 위해 기본적으로 불어 능력을 갖추고 있고 의사소통 능력이 뛰어나다면 유리합니다.","문화, 예술, 첨단기술과학 분야에서 최고의 수준에 있는 프랑스는 유럽의 대표적인 강대국 중 하나이다. 유럽 연합(EU)과의 FTA 발효 및 불어권 아프리카 국가들과의 자원 외교 등으로 우리나라와 프랑스 문화권 나라들과의 교류가 활성화 되었으며 이에 따른 인재 수요도 꾸준히 늘어날 것으로 전망됩니다.","영어, 사회, 생활ㆍ교양","영어교과 : 영어 회화, 영어Ⅰ, 영어 독해와 작문, 영어Ⅱ<br>사회교과 : 한국지리, 세계지리, 세계사, 동아시아사, 경제, 사회ㆍ문화, 생활과 윤리, 윤리와 사상<br>생활ㆍ교양교과 : 제2외국어Ⅰ 과목, 철학, 논리학, 심리학, 종교학","여행지리, 사회문제 탐구, 제2외국어Ⅱ 과목",인문계열,문과계열
613,한국어학과,"우리말과 우리 문화에 자부심을 가지고 있으며, 또한 국어학, 고전 문학, 현대 문학 등 읽기나 창작에 대한 관심이 많고 외국인을 위한 한국어 교육에 관심이 많다면 한국어학과에서 흥미롭게 공부할 수 있을 것입니다. 다문화 감수성 및 소통 능력, 한국어와 한국 문화에 대한 전문 지식, 한국어 교육자로서의 소양을 갖추었다면 학과를 공부하는 데 도움이 됩니다.","최근 국제적으로 한국의 국가적 위상이 높아짐에 따라 한국어를 배우는 사람들이 증가하고 있으며, 학문의 국제화 시대에 부응하여 한국어와 한국 문화의 정체성을 확립하고, 이를 세계에 널리 알려 한국의 위상을 높이는 데 많은 기여를 하고 있습니다. 국가적으로 여성 결혼 이민자의 증가에 따른 다문화 가정이 증가하고 있지만, 이들에게 제대로 한국어를 가르칠 전문가가 부족한 실정입니다. 한국어학과는 외국인 및 재외 동포를 대상으로 한국어 및 한국 문화를 교육하는 전문가를 양성하는 학과입니다.","국어, 사회, 윤리","국어교과 : 화법과 작문, 문학, 언어와 매체, 독서<br>사회교과 : 사회ㆍ문화, 생활과 윤리, 윤리와 사상, 세계사<br>예술ㆍ교양교과 : 교육학, 심리학, 철학, 음악, 미술, 연극","실용 국어, 심화 국어, 고전 읽기, 사회문제 탐구, 고전과 윤리",인문계열,문과계열
615,한문교육과,"한자 및 한문, 중국어 등에 대한 깊은 관심과 동양 전근대의 문학, 역사, 철학을 아우르는 동아시아적 학문의 기초적 소양에 대한 이해와 관심, 한문을 기반으로 하는 한자문화권의 문화 및 인문 고전에 대한 폭넓은 이해와 관심을 필요로 합니다. 
(출처: 세종특별자치시교육청, 보인다 시리즈 5.-0 - 전공ㆍ적성 개발 길라잡이 ‘한문학과’)","한문 교육 이론과 방법에 관한 기본 교과목을 배웁니다. 한문 문법ㆍ해석ㆍ작문 강좌를 중심으로 중국과 한국의 고전 문학 및 사상 역사 등 다양한 교육과정으로 구성되어 있습니다. 학업을 마치고 졸업 후 중ㆍ고등학교에서 한문 교육을 담당할 수 있으며, 학교에 재직 중인 교사 중에서 교육대학원 또는 일반대학원에 진학하여 학문 연마와 함께 중등 교육의 질적 향상과 그 교육방법 개선을 위하여 노력하고 있습니다.","한문, 국어, 제2외국어, 미술","한문ㆍ국어교과 : 한문Ⅰ, 문학, 언어와 매체, 독서<br>외국어교과 : 중국어Ⅰ, 일본어Ⅰ<br>기타교과 : 동아시아사, 생활과 윤리, 사회문화, 교육학, 철학","한문Ⅱ, 중국어Ⅱ, 고전 읽기, 고전과 윤리, 사회문제 탐구",교육계열,문과계열
616,한문학과,"언어와 문학, 한문에 흥미가 있고 전통문화계승에 뜻이 있어야 합니다. 문학ㆍ역사ㆍ사상의 융합적 이해, 인문적 사유와 비판적 통찰이 필요하며 한문 번역 및 독해 능력이 있다면 학과 공부를 하는데 유리합니다.","인간의 존엄성을 상실해가는 현대사회에서 한문고전의 강독과 연구를 통해 선인들의 지혜를 배우고 인성을 함양하여 인간 본연의 순수함과 도덕, 존엄성을 되찾아 자본주의 사회에 만연한 인간소외를 극복하기 위한 인문학 교육을 합니다.","한문, 국어, 제2외국어, 미술","한문ㆍ국어교과 : 한문Ⅰ, 문학, 언어와 매체, 독서<br>외국어 : 중국어Ⅰ, 일본어Ⅰ<br>기타교과 : 동아시아사, 생활과 윤리, 사회문화, 교육학, 철학","한문Ⅱ, 중국어Ⅱ, 고전 읽기, 고전과 윤리, 사회문제 탐구",인문계열,문과계열
10029,항공서비스학과,"외국여행에 대해 흥미를 갖고 있어야 합니다. 이와 더불어 건강한 체력, 세련된 매너, 능숙한 외국어 능력 등을 갖추어야 합니다. 아울러 참된 인성과 투철한 봉사 정신 필요하며 국제적 문화 감각을 기르기 위한 노력이 요구됩니다.","자유무역협정으로 국가 간 상품과 인적 교류가 증가하고, 국민 소득 수준이 향상된 만큼 항공서비스학과는 항공 및 서비스 산업 분야에서 필요로 하는 전문적인 교육을 바탕으로 국제적 감각과 서비스 마인드가 투철한 서비스 인재 양성을 교육 목표로 합니다.","영어, 사회, 생활ㆍ교양","영어교과 : 영어 회화, 영어I, 영어Ⅱ<br>사회교과 : 한국지리, 세계지리, 경제, 정치와 법, 사회ㆍ문화, 생활과 윤리<br>생활ㆍ교양교과 : 제2외국어 과목I, 심리학","실용 영어, 진로 영어, 여행지리, 사회문제 탐구, 제2외국어 과목Ⅱ",사회계열,문과계열
630,해양경찰학과,"바다에 대해 좋아한다면 도전해볼만 합니다. 공익을 우선시하는 봉사정신과 일과 태도에 있어 사사로움이나 그릇됨이 없이 정당하고 떳떳한 품성이 필요합니다. 형사, 수사 등 경찰의 업무에 대한 관심과 사람을 존중하고 자신의 일에 대한 책임감과 사명감이 갖는 자세가 필요합니다. 또한 강인한 체력이 필요합니다.",해양 및 선박관련 지식과 법 및 행정 분야에 관한 전문 지식을 고루 습득할 수 있도록 하는 최적의 교육과정을 통해 개개인의 국제적인 안목을 기르고 전공교육의 경쟁력을 키워 해양경찰과 해양관리업무에 필요한 인력으로 양성합니다,"사회, 생활ㆍ교양","사회교과 : 한국지리, 세계지리, 세계사, 경제, 정치와 법, 사회ㆍ문화, 생활과 윤리, 윤리와 사상<br>생활ㆍ교양교과 : 철학, 논리학, 심리학",사회문제 탐구,사회계열,문과계열
639,행정학과,"행정학은 효율적인 국가 운영과 각종 사회 문제 및 갈등을 해결하고 조정하는 방법에 관한 학문입니다. 따라서 다양한 사회 문제에 대한 관심과 정부의 각종 정책 및 제도에 대한 비판적 사고가 필요합니다. 또, 공공 분야의 다양한 현상에 대한 종합적인 분석력, 판단력, 의사소통능력, 문제해결능력을 갖춘 학생에게 적합한 분야입니다. ","행정학은 국가의 살림살이를 연구하며, 국가 운영과정에서 일어나는 복잡한 문제들을 효율적으로 관리하여 사회 각 분야의 균형적 발전을 목표로 합니다. 따라서 정치학, 경제학, 사회학 등 관련 학문에 대한 폭넓은 이해가 필요합니다. 최근에는 시민단체,국제기구 등 졸업생들의 진출 분야가 넓어지면서보다 종합적이고 전문적인 교육이 제공됩니다. ","사회, 생활ㆍ교양","사회교과 : 한국지리, 세계지리, 세계사, 경제, 정치와 법, 사회ㆍ문화, 생활과 윤리, 윤리와 사상<br>생활ㆍ교양교과 : 철학, 논리학, 심리학",사회문제 탐구,사회계열,문과계열
